id,state_name,district_name,health_id_created,awc_infra_drink_water_src,awc_infra_func_toilets,awc_infra_own_building,awc_did_not_open,awc_open_atleast_1_day,awc_open_atleast_15_days,awc_open_atleast_21_days,awc_open_atleast_25_days,adolescent_girls,children_0_6_months,children_0_2_years,children_3_6_years,children_6_months_3_years,children_measured_0_5_years,children_measured_0_6_years,children_attend_awc_atleast_25_days,hcm_given_1_6_days,hcm_given_7_14_days,hcm_given_15_20_days,hcm_given_atleast_1_day,hcm_given_atleast_15_days,hcm_given_atleast_25_days,lactating_mothers,pregnant_women,pregnant_women_and_lactating_mother,obese_or_overweight,severely_moderately_underweight,severely_or_moderately_stunted,wasting_sam_or_mam,thr_given_atleast_1_day,thr_given_atleast_25_days,awc_mini,awc_regular,awc_rural,awc_urban,awc_total,awc_tribal_rural,awc_tribal_urban,janman_rural,janman_urban,awc_rural_pvtg,awc_urban_pvtg
20030,Karnataka,Kolar,15903,2104,2149,1122,0,0,2178,2140,1231,0,4337,16661,49454,46155,87903,99529,0,0,0,0,0,0,0,5109,6887,8870,5,8.5,27.5,3,0,0,21,2159,1835,345,2180,0,0,0,0,0,0
20031,Karnataka,Koppal,6802,1333,1580,1393,0,0,1960,1785,590,0,8064,26243,67695,61982,116371,136050,0,0,0,0,0,0,0,8311,11901,15107,3,23,41,4,0,0,26,1934,1578,382,1960,0,0,0,0,0,0
20032,Karnataka,Mandya,15199,2529,2551,1771,0,0,2558,2556,2071,0,6186,18427,38395,39888,76604,84334,0,0,0,0,0,0,0,6373,7259,11229,9,9.5,37.5,1,0,0,249,2309,2288,270,2558,0,0,0,0,0,0
20033,Karnataka,Mysuru,14157,2861,2867,2219,0,0,2933,2933,2766,0,9062,30146,59897,68394,122620,136773,0,0,0,0,0,0,0,9692,12850,17556,6,13,36.5,1,0,0,104,2829,2450,483,2933,24,0,0,0,11,0
20034,Karnataka,Raichur,5595,1910,2455,1890,0,0,2847,2432,1029,43834,9922,34203,98477,82037,159185,188564,0,0,0,0,0,0,0,11431,15572,20758,5,30,52,8,0,0,23,2833,2204,652,2856,0,0,0,0,0,0
20035,Karnataka,Shivamogga,1324,2472,2534,2084,0,0,2561,2548,2244,0,7153,21500,46245,46168,86317,99355,0,0,0,0,0,0,0,7569,9170,13515,3,8.5,22.5,1,0,0,252,2311,2102,461,2563,0,0,0,0,0,0
20036,Karnataka,Tumakuru,62487,4100,4132,2965,0,0,4199,4197,3884,0,9905,31451,59043,68802,124800,137539,0,0,0,0,0,0,0,10380,11810,17888,6,11,35.5,1,0,0,417,3782,3782,417,4199,0,0,0,0,0,0
20037,Karnataka,Udupi,941,1214,1221,1051,0,0,1220,1196,1057,0,4170,11676,18911,23107,42334,45869,0,0,0,0,0,0,0,4262,4524,7422,5,11,26.5,1,0,0,0,1222,1064,158,1222,0,0,0,0,0,0
20038,Karnataka,Uttara Kannada,13529,2767,2753,2129,0,0,2782,2743,2351,0,5939,16999,36473,35175,66198,77007,0,0,0,0,0,0,0,6081,6832,10880,5,17.5,40,1,0,0,108,2674,2381,401,2782,0,0,0,0,0,0
20039,Karnataka,Vijayanagara,754,961,1450,1269,0,0,1590,1566,1182,0,6261,21658,59310,51328,98382,115232,0,0,0,0,0,0,0,8556,11082,14667,6,19,44.5,6,0,0,16,1574,1247,343,1590,0,0,0,0,0,0
20040,Karnataka,Vijayapura,928,2112,1953,1419,0,0,2738,1762,412,0,11136,38216,113774,91501,179456,212096,0,0,0,0,0,0,0,15367,21292,26716,8,15.5,41,3,0,0,1,2754,2172,583,2755,0,0,0,0,0,0
20041,Karnataka,Yadgir,135,1241,1363,925,0,0,1567,1410,815,30463,4890,20313,62316,55187,103054,120910,0,0,0,0,0,0,0,7025,9886,12600,7,22,47,5,0,0,0,1568,1284,284,1568,0,0,0,0,0,0
20042,Kerala,Alappuzha,67,2117,2138,1150,0,0,2086,1588,2,0,2193,8259,46010,26464,58264,72586,0,0,0,0,0,0,0,2406,3761,4391,10,8.5,39,3,0,0,0,2150,1825,325,2150,0,0,0,0,0,0
20043,Kerala,Ernakulam,31,2833,2857,2043,6,0,2786,2359,10,0,6252,19504,81120,50323,100793,125040,0,0,0,0,0,0,0,6337,7887,10554,3,7,24,2,0,0,0,2858,2112,746,2858,0,0,0,0,0,0
20044,Kerala,Idukki,207,1464,1535,1237,8,0,1493,1144,15,0,2528,7329,25467,18519,33739,39675,0,0,0,0,0,0,0,2701,3213,4267,8,9,37,3,0,0,2,1559,1471,90,1561,0,0,0,0,0,0
20045,Kerala,Kannur,28,2428,2494,2054,1,0,2412,1951,10,0,7318,22168,79786,56308,98527,121061,0,0,0,0,0,0,0,7539,8831,12153,4,7,30,1,0,0,0,2504,1871,633,2504,14,0,0,0,0,0
20046,Kerala,Kasaragod,11,1268,1341,1206,0,0,1297,967,15,0,3849,11170,45367,29775,52165,64230,0,0,0,0,0,0,0,4009,5418,6422,7,8.5,34,3,0,0,0,1348,1207,141,1348,0,0,0,0,0,0
20047,Kerala,Kollam,59,2638,2706,1824,0,0,2683,2323,149,0,4995,16831,64974,43092,89223,109843,0,0,0,0,0,0,0,5194,6547,9324,6,5,28,2,0,0,0,2723,2128,595,2723,0,0,0,0,0,0
20048,Kerala,Kottayam,42,2007,2050,1264,0,0,2032,1758,5,0,2124,7701,36026,23149,47238,56840,0,0,0,0,0,0,0,2361,3459,4177,9,8,36.5,2,0,0,0,2050,1748,302,2050,0,0,0,0,0,0
20049,Kerala,Kozhikode,24,2772,2928,2376,2,0,2864,2355,23,0,8347,25880,103383,69498,119888,149161,0,0,0,0,0,0,0,8674,11874,14527,5,9,34,2,0,0,1,2937,2038,900,2938,0,0,0,0,0,0
20050,Kerala,Malappuram,5,3730,3797,3037,0,0,3788,3452,10,0,25240,76703,241325,178561,268955,334115,0,0,0,0,0,0,0,25435,29094,43308,3,14,37,3,0,0,0,3808,3154,654,3808,0,0,0,0,0,0
20051,Kerala,Palakkad,12,2755,2828,2342,10,0,2779,2302,30,0,6905,23292,91856,60547,120687,148449,0,0,0,0,0,0,0,7184,9922,13319,8,12.5,44,4,0,0,0,2838,2576,262,2838,175,0,3,0,22,0
20052,Kerala,Pathanamthitta,38,1325,1384,813,0,0,1365,1152,3,0,1867,5978,23908,15723,32583,40151,0,0,0,0,0,0,0,1866,2158,2997,6,6,27,2,0,0,0,1389,1230,159,1389,0,0,0,0,0,0
20053,Kerala,Thiruvananthapuram,801,3009,3057,1934,5,0,2986,2567,175,0,6140,19851,78516,53721,95816,116978,0,0,0,0,0,0,0,6222,8379,10551,4,5,21.5,2,0,0,0,3061,2184,877,3061,10,0,0,0,0,0
20054,Kerala,Thrissur,192,2899,3009,2500,7,0,2877,2179,15,0,5360,18940,85749,52361,98855,124101,0,0,0,0,0,0,0,5579,7257,9635,8,9,41.5,2,0,0,0,3016,2386,630,3016,0,0,0,0,0,0
20055,Kerala,Wayanad,13,853,871,763,1,0,842,683,0,17731,2559,7366,29096,18737,38630,48051,0,0,0,0,0,0,0,2724,3331,4405,6,12.5,36,4,0,0,0,876,765,111,876,2,0,1,1,2,0
20231,Puducherry,Karaikal,45,171,170,96,0,0,170,166,0,0,336,1415,1516,4138,5648,5664,0,0,0,0,0,0,0,427,616,743,11,14,43,8,0,0,0,172,125,47,172,0,0,0,0,0,0
20232,Puducherry,Mahe,0,13,13,4,0,0,13,13,0,0,21,41,119,264,198,198,0,0,0,0,0,0,0,28,34,26,12,14,44,8,0,0,0,13,0,13,13,0,0,0,0,0,0
20233,Puducherry,Puducherry,385,653,643,270,0,0,661,660,8,0,2323,8177,3317,18304,23410,23426,0,0,0,0,0,0,0,2565,2769,4412,11,10,36,6,0,0,0,661,299,362,661,0,0,0,0,0,0
20234,Puducherry,Yanam,0,0,0,0,0,0,9,9,0,0,37,184,102,536,589,589,0,0,0,0,0,0,0,59,55,80,15,15,42,8,0,0,0,9,0,9,9,0,0,0,0,0,0
20305,Tamil Nadu,Ariyalur,438,774,671,545,0,0,774,768,188,0,3093,10520,22962,22497,42708,47792,0,0,0,0,0,0,0,3153,4173,5872,0,4,8,2,0,0,83,691,720,54,774,0,0,0,0,0,0
20306,Tamil Nadu,Chengalpattu,330,1267,1221,953,0,0,1266,1257,227,0,6156,19635,44309,43442,81461,93228,0,0,0,0,0,0,0,6202,7846,10544,0,5,9,3,0,0,98,1169,1022,245,1267,0,1,0,1,0,1
20307,Tamil Nadu,Chennai,7924,1806,1799,1689,147,0,1659,1657,381,0,11223,34626,66496,74459,132971,149814,0,0,0,0,0,0,0,11542,14299,19111,1,5,9.5,2,0,0,164,1642,0,1806,1806,0,0,0,0,0,0
20308,Tamil Nadu,Coimbatore,2522,1697,1688,1406,57,0,1640,1640,60,0,9322,29579,67651,65430,123976,141869,0,0,0,0,0,0,0,9479,12624,17456,1,5,10.5,2,0,0,200,1497,763,934,1697,29,13,0,0,1,0
20309,Tamil Nadu,Cuddalore,664,2023,1866,1564,0,0,2023,2021,233,0,7045,25773,62690,62088,117181,131460,0,0,0,0,0,0,0,7478,10853,13713,1,6,15.5,3,0,0,134,1889,1675,348,2023,0,0,0,0,0,0
20310,Tamil Nadu,Dharmapuri,907,1336,1134,1021,0,0,1336,1332,31,0,6573,21998,53242,49609,94808,108234,0,0,0,0,0,0,0,6782,7888,11890,1,3,11,2,0,0,249,1087,1242,94,1336,62,0,3,0,3,0
20311,Tamil Nadu,Dindigul,2999,2035,1991,1570,0,0,2035,2033,3,0,8319,26717,68047,56321,110762,132275,0,0,0,0,0,0,0,8277,9581,15847,1,7,15.5,4,0,0,96,1939,1541,494,2035,17,5,0,0,0,0
20312,Tamil Nadu,Erode,7890,2080,1933,1521,44,0,2036,2026,37,0,6466,20968,53526,45369,90320,105250,0,0,0,0,0,0,0,6484,8154,12211,1,6,10,3,0,0,102,1978,1291,789,2080,0,0,0,0,0,0
20313,Tamil Nadu,Kallakurichi,9784,1162,1113,754,0,0,1161,1148,504,0,6377,21747,53866,49095,93631,108668,0,0,0,0,0,0,0,6481,8766,11466,0,7,13.5,3,0,0,45,1117,1089,73,1162,92,0,2,0,2,0
20314,Tamil Nadu,Kancheepuram,2470,940,928,833,0,0,940,936,32,0,4173,14195,28105,30860,56399,62796,0,0,0,0,0,0,0,4244,5836,7824,0,3,8,2,0,0,96,844,731,209,940,2,0,2,0,2,0
20315,Tamil Nadu,Kanniyakumari,2273,1401,1401,866,7,0,1394,1392,222,0,5896,18883,45173,41647,79463,92590,0,0,0,0,0,0,0,6059,7560,10975,1,3,7.5,2,0,0,33,1368,553,848,1401,9,1,0,0,0,0
20316,Tamil Nadu,Karur,4231,1052,909,699,0,0,1052,1051,1,0,3828,12398,31103,26507,52146,61201,0,0,0,0,0,0,0,3877,4859,7132,1,7,14.5,4,0,0,285,767,787,265,1052,0,0,0,0,0,0
20317,Tamil Nadu,Krishnagiri,1127,1796,1383,1293,3,0,1790,1775,195,0,6332,21697,39159,47116,83940,90362,0,0,0,0,0,0,0,6684,9037,12391,2,9,22,4,0,0,507,1289,1678,118,1796,275,0,0,0,0,0
20318,Tamil Nadu,Madurai,20,2001,1922,1436,0,0,2001,1998,285,0,10469,34640,75826,73527,138253,159318,0,0,0,0,0,0,0,10578,13428,20213,1,6,12.5,3,0,0,94,1907,1426,575,2001,0,0,0,0,0,0
20319,Tamil Nadu,Mayiladuthurai,623,692,603,517,0,0,690,680,51,0,2506,8474,21180,20520,37195,41886,0,0,0,0,0,0,0,2612,3995,4721,1,6,16.5,4,0,0,111,581,626,66,692,0,0,0,0,0,0
20320,Tamil Nadu,Nagapattinam,2680,633,583,492,0,0,633,631,24,0,2110,6938,19820,15986,30867,36911,0,0,0,0,0,0,0,2198,3231,4072,1,6,12.5,4,0,0,64,569,537,96,633,0,0,0,0,0,0
20321,Tamil Nadu,Namakkal,12544,1599,1590,1124,0,0,1597,1565,81,0,5647,17980,43831,36725,72446,85257,0,0,0,0,0,0,0,5635,6984,10732,2,7,13.5,4,0,0,29,1570,1157,442,1599,80,0,0,0,0,0
20322,Tamil Nadu,Perambalur,1442,490,447,441,0,0,490,490,74,0,2612,8410,18457,17661,33640,38619,0,0,0,0,0,0,0,2619,3313,4720,1,10,19.5,5,0,0,59,431,443,47,490,1,0,1,0,1,0
20323,Tamil Nadu,Pudukkottai,4399,1799,1717,1392,0,0,1799,1727,131,0,5370,18433,52151,43940,85542,100989,0,0,0,0,0,0,0,5630,8338,10644,1,7,16.5,4,0,0,169,1630,1667,132,1799,0,0,0,0,0,0
20324,Tamil Nadu,Ramanathapuram,206,1453,1314,819,0,0,1454,1450,60,15227,3270,12391,36245,30569,59032,69121,0,0,0,0,0,0,0,3383,4927,6857,1,6,12.5,3,0,0,247,1207,1267,187,1454,0,0,0,0,0,0
20325,Tamil Nadu,Ranipet,3541,956,891,668,0,0,956,943,179,0,3912,13860,33325,30297,57190,66260,0,0,0,0,0,0,0,4007,5386,7504,1,8,18.5,4,0,0,13,943,759,197,956,0,0,0,0,0,0
20326,Tamil Nadu,Salem,5174,2697,2411,1919,1,0,2695,2676,16,0,13264,43215,104761,95501,184725,212128,0,0,0,0,0,0,0,13750,16564,24040,1,3,8.5,2,0,0,153,2544,1865,832,2697,175,0,1,0,1,0
20327,Tamil Nadu,Sivaganga,1222,1552,1385,1207,0,0,1552,1551,66,0,3752,12905,28181,29604,54782,61121,0,0,0,0,0,0,0,3853,4970,7234,1,6,11,4,0,0,397,1155,1384,168,1552,0,0,0,0,0,0
20328,Tamil Nadu,Tenkasi,3340,1301,1298,946,0,0,1301,1288,0,0,4492,16426,44159,37648,73055,86207,0,0,0,0,0,0,0,4571,6350,9283,1,6,13,3,0,0,129,1172,932,369,1301,0,0,0,0,0,0
20329,Tamil Nadu,Thanjavur,495,1749,1524,1251,0,0,1749,1747,116,0,7322,24341,62786,56310,110199,126063,0,0,0,0,0,0,0,7583,10647,13860,1,4,10.5,2,0,0,120,1629,1421,328,1749,0,0,0,0,0,0
20330,Tamil Nadu,The Nilgiris,576,486,475,404,0,0,486,486,2,0,1112,3830,11846,9697,19153,22550,0,0,0,0,0,0,0,1128,1768,2148,1,11.5,22.5,4,0,0,44,442,255,231,486,34,12,9,3,16,2
20331,Tamil Nadu,Theni,243,1065,961,655,0,0,1065,1061,28,0,3773,13167,22753,30156,50949,54834,0,0,0,0,0,0,0,4164,5652,7580,1,6,16,4,0,0,22,1043,605,460,1065,0,0,0,0,0,0
20332,Tamil Nadu,Thiruvallur,845,1762,1689,1385,5,0,1757,1756,297,0,7228,25955,64907,58982,110368,127946,0,0,0,0,0,0,0,7470,10590,13978,1,6.5,14.5,3,0,0,41,1721,1511,251,1762,2,1,2,1,2,1
20333,Tamil Nadu,Thiruvarur,596,1260,1235,821,0,0,1259,1241,659,0,2903,11276,32014,28650,55706,63291,0,0,0,0,0,0,0,3183,4961,5970,3,5,15.5,3,0,0,133,1127,1128,132,1260,0,0,0,0,0,0
20334,Tamil Nadu,Thoothukkudi,139,1505,1463,1016,0,0,1505,1502,91,0,5090,17235,38137,37651,71095,80344,0,0,0,0,0,0,0,5150,7412,10333,1,5,11.5,2,0,0,100,1405,1121,384,1505,0,0,0,0,0,0
20335,Tamil Nadu,Tiruchirappalli,64400,1850,1827,1567,0,0,1850,1848,9,0,10726,34243,77451,72252,140051,160250,0,0,0,0,0,0,0,10715,13344,19702,0,6,9.5,3,0,0,184,1666,1376,474,1850,0,0,0,0,0,0
20336,Tamil Nadu,Tirunelveli,3614,1261,1261,1017,0,0,1260,1244,2,0,5514,17724,43277,37173,72420,85156,0,0,0,0,0,0,0,5581,8655,12234,1,7.5,15.5,3,0,0,129,1132,827,434,1261,0,2,0,0,0,0
20337,Tamil Nadu,Tirupathur,888,969,934,736,0,0,969,967,25,0,5031,17038,36873,37251,69246,77282,0,0,0,0,0,0,0,5416,6706,9662,2,5,15,3,0,0,6,963,807,162,969,49,0,0,0,1,0
20338,Tamil Nadu,Tiruppur,2306,1512,1448,1273,0,0,1512,1512,16,0,6720,22419,57744,52040,97967,115379,0,0,0,0,0,0,0,6782,8799,12685,1,4,8.5,2,0,0,169,1343,976,536,1512,5,0,0,0,0,0
20339,Tamil Nadu,Tiruvannamalai,24692,2127,2126,1735,0,0,2124,2103,281,0,8706,29907,76455,67040,129228,150065,0,0,0,0,0,0,0,8718,11430,16122,1,5,11.5,3,0,0,241,1886,1910,217,2127,14,0,0,0,0,0
20340,Tamil Nadu,Vellore,346,1075,975,753,0,0,1075,1058,21,0,4647,16727,41614,38640,73314,84181,0,0,0,0,0,0,0,5019,6617,9292,1,7,16,4,0,0,19,1056,772,303,1075,14,0,0,0,0,0
20341,Tamil Nadu,Viluppuram,1207,1781,1654,1389,40,0,1741,1737,4,0,7394,25346,61090,55316,107121,123330,0,0,0,0,0,0,0,7447,10045,13474,1,5.5,13,3,0,0,96,1685,1607,174,1781,0,0,0,0,0,0
20342,Tamil Nadu,Virudhunagar,4418,1504,1472,1229,0,0,1504,1503,207,28882,6176,21240,53905,48144,92215,107831,0,0,0,0,0,0,0,6235,8851,12181,1,7,13.5,3,0,0,77,1427,1232,272,1504,0,0,0,0,0,0
20343,Telangana,Adilabad,14,978,318,383,0,0,1256,1255,1221,0,2455,8892,26228,23236,45270,51766,0,0,0,0,0,0,0,2681,4175,4716,4,22.5,44,5,0,0,0,1256,1103,153,1256,645,0,3,1,37,0
20344,Telangana,Bhadradri Kothagudem,48,1785,973,856,0,0,2060,2051,1845,11706,2397,9637,28288,26458,51276,56748,0,0,0,0,0,0,0,2502,4534,4748,3,16.5,29,8,0,0,0,2060,1764,296,2060,1536,87,0,0,9,0
20345,Telangana,Hanumakonda,40,521,423,209,7,0,781,781,760,0,2218,7480,19520,18548,34986,39974,0,0,0,0,0,0,0,2305,3146,3861,3,14.5,30,6,0,0,0,788,537,251,788,0,0,0,0,0,0
20346,Telangana,Hyderabad,181,890,908,23,0,0,970,968,906,0,4090,19631,50077,54635,97574,108569,0,0,0,0,0,0,0,4147,6367,7666,4,14,36,4,0,0,0,970,0,970,970,0,0,0,0,0,0
20347,Telangana,Jagitial,82,897,764,291,0,0,1065,1064,1018,0,3706,12027,31224,31410,59079,65404,0,0,0,0,0,0,0,3766,5711,6430,4,12.5,30.5,3,0,0,0,1065,870,195,1065,2,0,0,0,2,0
20348,Telangana,Jangoan,19,556,405,235,0,0,695,694,661,0,1516,4944,11478,12097,22701,24916,0,0,0,0,0,0,0,1557,2185,2738,2,14.5,29,4,0,0,0,695,666,29,695,0,0,0,0,0,0
20349,Telangana,Jayashankar Bhupalapally,35,518,415,195,0,0,644,641,535,4029,1411,4274,9460,9930,18692,20715,0,0,0,0,0,0,0,1355,1967,2272,3,15.5,32,4,0,0,0,644,589,55,644,0,0,0,0,0,0
20350,Telangana,Jogulamba Gadwal,104,583,426,208,0,0,709,692,590,0,2162,8742,23166,21787,40558,45800,0,0,0,0,0,0,0,2203,3528,4413,4,25,53,5,0,0,0,713,572,141,713,0,0,0,0,0,0
20351,Telangana,Kamareddy,96,688,378,617,0,0,1193,1186,1095,0,3809,12675,32105,30069,57517,65599,0,0,0,0,0,0,0,3843,5494,6766,3,16.5,34,4,0,0,0,1193,1100,93,1193,0,0,0,0,0,0
20352,Telangana,Karimnagar,68,699,707,303,0,0,777,777,760,0,2971,9520,21333,22185,41243,46302,0,0,0,0,0,0,0,2969,3772,5040,3,17.5,33,5,0,0,0,777,586,191,777,0,0,0,0,0,0
20353,Telangana,Khammam,121,1476,1218,946,0,0,1840,1840,1826,0,3949,13903,32078,34263,64007,70037,0,0,0,0,0,0,0,3810,5958,6886,3,10,23.5,5,0,0,0,1840,1532,308,1840,381,0,0,0,0,0
20354,Telangana,Kumuram Bheem Asifabad,11,901,311,353,12,0,855,764,468,6731,1723,5979,22429,16880,32435,38320,0,0,0,0,0,0,0,1846,2864,3036,3,23,46.5,5,0,0,0,973,907,66,973,410,0,0,0,44,0
20355,Telangana,Mahabubabad,48,1126,660,347,3,0,1434,1434,1397,0,2368,8034,16861,18844,34990,37994,0,0,0,0,0,0,0,2369,3451,4315,4,13.5,29,6,0,0,0,1437,1286,151,1437,169,0,0,0,11,0
20356,Telangana,Mahabubnagar,8,1087,575,301,5,0,1158,1158,1122,0,2911,10868,23278,27720,49880,53415,0,0,0,0,0,0,0,2939,4416,5329,3,16.5,36.5,5,0,0,0,1163,939,224,1163,0,0,0,0,0,0
20357,Telangana,Mancherial,50,903,555,184,2,0,953,938,802,0,2269,7823,18371,19234,35798,38950,0,0,0,0,0,0,0,2316,3104,3874,4,15.5,35,4,0,0,0,969,675,294,969,3,0,0,0,3,0
20358,Telangana,Medak,42,876,393,360,0,0,1076,1075,959,0,3316,11001,23868,25548,47610,52331,0,0,0,0,0,0,0,3363,4579,5894,3,20.5,33,8,0,0,0,1076,977,99,1076,164,1,0,0,0,0
20359,Telangana,Medchal Malkajgiri,1160,741,705,232,2,0,787,780,714,0,3474,18345,52207,54817,97598,109476,0,0,0,0,0,0,0,3521,6376,6942,4,12.5,31,5,0,0,0,793,136,657,793,0,0,0,0,0,0
20360,Telangana,Mulugu,188,431,269,278,2,0,614,570,385,0,845,3132,8269,7787,15020,16701,0,0,0,0,0,0,0,900,1435,1604,4,19,36,8,0,0,0,640,640,0,640,436,0,0,0,0,0
20361,Telangana,Nagarkurnool,1011,849,300,519,1,0,1130,1128,1065,0,2563,9063,18902,22961,41050,43957,0,0,0,0,0,0,0,2573,3663,4393,3,15.5,34,5,0,0,0,1131,1038,93,1131,156,0,0,0,54,0
20362,Telangana,Nalgonda,65,1604,1113,662,1,0,2083,2059,1755,0,4876,16819,29377,40765,70778,74243,0,0,0,0,0,0,0,4970,6826,8511,3,14.5,31,5,0,0,0,2093,1789,304,2093,0,0,0,0,0,0
20363,Telangana,Narayanpet,27,650,288,128,0,0,704,701,646,0,2739,8693,19489,20125,37029,41501,0,0,0,0,0,0,0,2744,3781,4878,4,24.5,45,6,0,0,0,704,610,94,704,0,0,0,0,0,0
20364,Telangana,Nirmal,38,785,551,198,0,0,924,905,777,0,3040,10324,26472,25473,47921,54262,0,0,0,0,0,0,0,3091,4198,5380,5,17.5,39,5,0,0,0,926,791,135,926,4,0,0,0,4,0
20365,Telangana,Nizamabad,191,1237,934,492,0,0,1500,1500,1444,0,6791,22419,55341,53493,100128,115159,0,0,0,0,0,0,0,6852,9396,12124,4,14,31,4,0,0,0,1500,1207,293,1500,43,0,0,0,0,0
20366,Telangana,Peddapalli,0,561,589,229,2,0,692,664,517,0,2195,6983,15586,17073,31571,34414,0,0,0,0,0,0,0,2166,3103,3823,4,15.5,31,6,0,0,0,706,514,192,706,0,0,0,0,0,0
20367,Telangana,Rajanna Sircilla,42,508,482,269,0,0,586,581,513,0,2220,7052,15740,17059,31795,34723,0,0,0,0,0,0,0,2223,2994,3636,3,11.5,27,4,0,0,0,587,475,112,587,0,0,0,0,0,0
20368,Telangana,Ranga Reddy,31,1381,934,758,0,0,1600,1566,1342,0,6024,24828,59367,66764,119118,130709,0,0,0,0,0,0,0,6085,9784,11392,5,12.5,32,5,0,0,0,1600,1297,303,1600,0,0,0,0,0,0
20369,Telangana,Sangareddy,22,1390,553,568,0,0,1503,1499,1379,0,5331,18423,47343,45012,85300,96775,0,0,0,0,0,0,0,5532,8071,10439,5,15.5,33.5,5,0,0,0,1504,1302,202,1504,186,2,0,0,0,0
20370,Telangana,Siddipet,25138,1071,660,471,3,0,1147,1146,1093,0,4000,12675,31639,30232,57715,65603,0,0,0,0,0,0,0,3934,5171,6659,2,15.5,28,5,0,0,0,1150,981,169,1150,0,0,0,0,0,0
20371,Telangana,Suryapet,19,690,607,340,0,0,1209,1208,1098,0,3038,10593,19943,25111,45579,47961,0,0,0,0,0,0,0,3005,4498,5411,2,12,26,4,0,0,0,1209,997,212,1209,0,0,0,0,0,0
20372,Telangana,Vikarabad,26,692,352,501,0,0,1127,1118,847,0,2652,10417,26018,28537,51447,56416,0,0,0,0,0,0,0,2752,4746,5141,5,17.5,36.5,7,0,0,0,1129,1018,111,1129,1,1,0,0,1,1
20373,Telangana,Wanaparthy,7,534,356,218,0,0,589,589,581,0,1057,4766,8694,13117,21206,22477,0,0,0,0,0,0,0,1081,1983,2162,2,19.5,34,6,0,0,0,589,503,86,589,0,0,0,0,0,0
20374,Telangana,Warangal,56,856,601,193,0,0,919,907,805,0,2625,8763,20955,21548,39525,44788,0,0,0,0,0,0,0,2704,3750,4475,3,14.5,30.5,6,0,0,0,919,626,293,919,12,0,0,0,2,0
20375,Telangana,Yadadri Bhuvanagiri,27,504,425,257,0,0,901,899,824,0,2572,8826,19905,20967,38974,43102,0,0,0,0,0,0,0,2597,3554,4481,2,14.5,24,6,0,0,0,901,758,143,901,0,0,0,0,0,0
20501,Andhra Pradesh,Alluri Sitharama Raju,594,3006,1514,1320,107,3207,2952,2643,2095,12220,3453,12081,52079,37767,77012,90761,15494,17339,5652,5493,44391,21400,8961,3856,6003,5583,3,21.5,36,11,18622,17107,1356,1958,3313,1,3314,3019,1,0,0,530,0
20502,Andhra Pradesh,Anakapalli,476,1907,1663,902,2,1906,1906,1906,1906,0,5451,17711,33528,41755,73548,80030,8230,7415,1987,1884,20105,10703,5656,5799,7487,8973,2,7.5,17.5,5,42567,41988,183,1725,1714,194,1908,301,0,0,0,3,0
20503,Andhra Pradesh,Ananthapuramu,1048,2300,2214,1044,0,2302,2302,2302,2283,0,7474,28811,67887,72620,131195,146278,21037,17450,5309,6060,56444,33685,18715,8143,12447,13760,2,7.5,18,4,66102,65859,207,2095,1951,351,2302,0,0,0,0,0,0
20504,Andhra Pradesh,Annamayya,1000,2211,1709,1048,0,2275,2275,2275,2275,0,5806,20360,41364,49192,87111,96232,11268,9783,3913,3884,34863,21167,12141,6384,8392,9974,2,3.5,9,3,54234,54175,410,1865,2144,131,2275,0,0,0,0,0,0
20505,Andhra Pradesh,Bapatla,469,1888,1766,605,0,1888,1888,1888,1888,0,3271,13131,26965,31682,56469,61595,8554,6867,2449,2607,24028,14712,8550,3639,5650,6312,2,5,15,4,32631,31777,11,1877,1677,211,1888,0,0,0,0,0,0
20506,Andhra Pradesh,Chittoor,803,2410,2176,1151,0,2420,2420,2420,2420,0,5512,19967,40139,50129,88211,95448,15595,10864,3571,3604,38577,24142,14919,6148,9086,9921,2,7,15,5,50703,50611,622,1798,2157,263,2420,0,0,0,0,0,0
20507,Andhra Pradesh,Dr. B.R. Ambedkar Konaseema,161,1726,1702,691,0,1726,1726,1722,1684,0,3959,14349,35415,36858,67529,75748,11498,6252,1849,1823,26166,18065,12549,4337,6591,6932,2,6,15,3,21354,21309,90,1636,1660,66,1726,0,0,0,0,0,0
20508,Andhra Pradesh,East Godavari,793,1556,1550,715,0,1556,1556,1556,1553,0,4472,16200,35487,40999,73263,80595,11278,8327,1963,2170,26534,16244,10365,4862,7126,7758,1,4,10,3,38866,38835,23,1533,1324,232,1556,0,0,0,0,0,0
20509,Andhra Pradesh,Eluru,393,2226,2141,973,0,2226,2226,2226,2226,0,5496,19247,48129,47833,89111,101053,9380,7135,3604,3791,31142,20403,11289,5714,8127,8901,2,7,14.5,4,50877,50798,266,1960,1977,249,2226,245,0,0,0,82,0
20510,Andhra Pradesh,Guntur,1793,1480,1439,377,0,1480,1480,1480,1479,0,3861,16589,49655,44965,84454,97748,5976,8061,2781,2569,23460,12618,6693,4515,7623,7685,4,7,21.5,4,45419,45274,17,1463,1008,472,1480,0,0,0,0,0,0
20511,Andhra Pradesh,Kakinada,345,1986,1960,736,0,1986,1986,1986,1983,0,5768,20912,41668,51653,90451,98321,12848,9245,3160,2940,33310,20905,13070,6390,9129,10233,2,6.5,16,4,44281,44189,48,1938,1533,453,1986,3,0,0,0,2,0
